I260425 10:14:46.387861 687 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 10:14:46
I260425 10:15:22.485424 1004 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r83/1:/Table/{80-106},raft] 67  rejected lease request repl=(n3,s3):2 seq=2 start=1777112122.414252925,0 type=LeaseExpiration exp=1777112128.427450772,0 pro=1777112122.427450772,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112122.414252925,0 type=LeaseExpiration exp=1777112128.427450772,0 pro=1777112122.427450772,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112122.414252925,0 type=LeaseExpiration exp=1777112128.427450772,0 pro=1777112122.427450772,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112122.414252925,0 type=LeaseExpiration exp=1777112128.427450772,0 pro=1777112122.427450772,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:24.480713 1035 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r45/1:/Table/4{1-2},raft] 68  rejected lease request repl=(n2,s2):3 seq=2 start=1777112124.414452017,0 type=LeaseExpiration exp=1777112130.426727259,0 pro=1777112124.426727259,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777112124.414452017,0 type=LeaseExpiration exp=1777112130.426727259,0 pro=1777112124.426727259,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777112124.414452017,0 type=LeaseExpiration exp=1777112130.426727259,0 pro=1777112124.426727259,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777112124.414452017,0 type=LeaseExpiration exp=1777112130.426727259,0 pro=1777112124.426727259,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:28.469128 1026 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r5/1:/System{/tsd-‹tse›},raft] 69  rejected lease request repl=(n3,s3):2 seq=2 start=1777112128.416140502,0 type=LeaseExpiration exp=1777112134.426934481,0 pro=1777112128.426934481,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112128.416140502,0 type=LeaseExpiration exp=1777112134.426934481,0 pro=1777112128.426934481,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112128.416140502,0 type=LeaseExpiration exp=1777112134.426934481,0 pro=1777112128.426934481,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112128.416140502,0 type=LeaseExpiration exp=1777112134.426934481,0 pro=1777112128.426934481,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:30.477055 1032 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r13/1:/Table/{8-9},raft] 70  rejected lease request repl=(n3,s3):3 seq=2 start=1777112130.415902346,0 type=LeaseExpiration exp=1777112136.427415417,0 pro=1777112130.427415417,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777112130.415902346,0 type=LeaseExpiration exp=1777112136.427415417,0 pro=1777112130.427415417,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777112130.415902346,0 type=LeaseExpiration exp=1777112136.427415417,0 pro=1777112130.427415417,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777112130.415902346,0 type=LeaseExpiration exp=1777112136.427415417,0 pro=1777112130.427415417,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:31.465402 966 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r33/1:/{Table/29-NamespaceTab…},raft] 71  rejected lease request repl=(n3,s3):2 seq=2 start=1777112131.416145425,0 type=LeaseExpiration exp=1777112137.419706438,0 pro=1777112131.419706438,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112131.416145425,0 type=LeaseExpiration exp=1777112137.419706438,0 pro=1777112131.419706438,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112131.416145425,0 type=LeaseExpiration exp=1777112137.419706438,0 pro=1777112131.419706438,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112131.416145425,0 type=LeaseExpiration exp=1777112137.419706438,0 pro=1777112131.419706438,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:33.485775 979 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r42/1:/Table/3{8-9},raft] 72  rejected lease request repl=(n3,s3):2 seq=2 start=1777112133.417081803,0 type=LeaseExpiration exp=1777112139.425753236,0 pro=1777112133.425753236,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112133.417081803,0 type=LeaseExpiration exp=1777112139.425753236,0 pro=1777112133.425753236,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112133.417081803,0 type=LeaseExpiration exp=1777112139.425753236,0 pro=1777112133.425753236,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112133.417081803,0 type=LeaseExpiration exp=1777112139.425753236,0 pro=1777112133.425753236,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:37.494997 1038 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r78/1:/Table/7{5-6},raft] 73  rejected lease request repl=(n3,s3):2 seq=2 start=1777112137.417975855,0 type=LeaseExpiration exp=1777112143.438780282,0 pro=1777112137.438780282,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112137.417975855,0 type=LeaseExpiration exp=1777112143.438780282,0 pro=1777112137.438780282,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112137.417975855,0 type=LeaseExpiration exp=1777112143.438780282,0 pro=1777112137.438780282,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112137.417975855,0 type=LeaseExpiration exp=1777112143.438780282,0 pro=1777112137.438780282,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:39.476796 969 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r17/1:/Table/1{3-4},raft] 74  rejected lease request repl=(n3,s3):2 seq=2 start=1777112139.418719153,0 type=LeaseExpiration exp=1777112145.426912799,0 pro=1777112139.426912799,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112139.418719153,0 type=LeaseExpiration exp=1777112145.426912799,0 pro=1777112139.426912799,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112139.418719153,0 type=LeaseExpiration exp=1777112145.426912799,0 pro=1777112139.426912799,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112139.418719153,0 type=LeaseExpiration exp=1777112145.426912799,0 pro=1777112139.426912799,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:40.833736 1038 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r86/1:/Table/106/1/{‹-4776›…-‹29565›…},raft] 75  rejected lease request repl=(n3,s3):2 seq=2 start=1777112140.701799147,0 type=LeaseExpiration exp=1777112146.807386721,0 pro=1777112140.807386721,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112140.701799147,0 type=LeaseExpiration exp=1777112146.807386721,0 pro=1777112140.807386721,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112140.701799147,0 type=LeaseExpiration exp=1777112146.807386721,0 pro=1777112140.807386721,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112140.701799147,0 type=LeaseExpiration exp=1777112146.807386721,0 pro=1777112140.807386721,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:40.953818 1022 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r85/1:/Table/106/1/{‹29565›…-‹47815›…},raft] 76  rejected lease request repl=(n2,s2):3 seq=2 start=1777112140.813268328,0 type=LeaseExpiration exp=1777112146.924411326,0 pro=1777112140.924411326,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777112140.813268328,0 type=LeaseExpiration exp=1777112146.924411326,0 pro=1777112140.924411326,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777112140.813268328,0 type=LeaseExpiration exp=1777112146.924411326,0 pro=1777112140.924411326,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777112140.813268328,0 type=LeaseExpiration exp=1777112146.924411326,0 pro=1777112140.924411326,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:41.096249 1005 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r84/1:/Table/106{-/1/‹-477›…},raft] 77  rejected lease request repl=(n3,s3):2 seq=2 start=1777112140.933017580,0 type=LeaseExpiration exp=1777112147.046587013,0 pro=1777112141.046587013,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112140.933017580,0 type=LeaseExpiration exp=1777112147.046587013,0 pro=1777112141.046587013,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112140.933017580,0 type=LeaseExpiration exp=1777112147.046587013,0 pro=1777112141.046587013,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112140.933017580,0 type=LeaseExpiration exp=1777112147.046587013,0 pro=1777112141.046587013,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:42.484786 1011 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r68/1:/Table/6{5-6},raft] 78  rejected lease request repl=(n3,s3):3 seq=2 start=1777112142.421506105,0 type=LeaseExpiration exp=1777112148.431185744,0 pro=1777112142.431185744,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777112142.421506105,0 type=LeaseExpiration exp=1777112148.431185744,0 pro=1777112142.431185744,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777112142.421506105,0 type=LeaseExpiration exp=1777112148.431185744,0 pro=1777112142.431185744,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777112142.421506105,0 type=LeaseExpiration exp=1777112148.431185744,0 pro=1777112142.431185744,0 acq=Request: ‹proposed under invalid lease›
I260425 10:15:50.495115 1040 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r54/1:/Table/5{1-2},raft] 79  rejected lease request repl=(n3,s3):2 seq=2 start=1777112150.424671091,0 type=LeaseExpiration exp=1777112156.434693256,0 pro=1777112150.434693256,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112150.424671091,0 type=LeaseExpiration exp=1777112156.434693256,0 pro=1777112150.434693256,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112150.424671091,0 type=LeaseExpiration exp=1777112156.434693256,0 pro=1777112150.434693256,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112150.424671091,0 type=LeaseExpiration exp=1777112156.434693256,0 pro=1777112150.434693256,0 acq=Request: ‹proposed under invalid lease›
I260425 10:16:00.781932 1044 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r86/1:/Table/106/1/{‹-4776›…-‹29565›…},raft] 80  rejected lease request repl=(n1,s1):1 seq=3 start=1777112160.610839439,0 type=LeaseExpiration exp=1777112166.753940811,0 pro=1777112160.753940811,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777112160.610839439,0 type=LeaseExpiration exp=1777112166.753940811,0 pro=1777112160.753940811,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777112160.610839439,0 type=LeaseExpiration exp=1777112166.753940811,0 pro=1777112160.753940811,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777112160.610839439,0 type=LeaseExpiration exp=1777112166.753940811,0 pro=1777112160.753940811,0 acq=Request: ‹proposed under invalid lease›
I260425 10:16:03.467345 1060 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r55/1:/Table/5{2-3},raft] 81  rejected lease request repl=(n2,s2):3 seq=2 start=1777112163.431614606,0 type=LeaseExpiration exp=1777112169.438684919,0 pro=1777112163.438684919,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777112163.431614606,0 type=LeaseExpiration exp=1777112169.438684919,0 pro=1777112163.438684919,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777112163.431614606,0 type=LeaseExpiration exp=1777112169.438684919,0 pro=1777112163.438684919,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777112163.431614606,0 type=LeaseExpiration exp=1777112169.438684919,0 pro=1777112163.438684919,0 acq=Request: ‹proposed under invalid lease›
I260425 10:16:05.476918 999 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r67/1:/Table/6{4-5},raft] 82  rejected lease request repl=(n2,s2):3 seq=2 start=1777112165.431739420,0 type=LeaseExpiration exp=1777112171.439546029,0 pro=1777112165.439546029,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777112165.431739420,0 type=LeaseExpiration exp=1777112171.439546029,0 pro=1777112165.439546029,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777112165.431739420,0 type=LeaseExpiration exp=1777112171.439546029,0 pro=1777112165.439546029,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777112165.431739420,0 type=LeaseExpiration exp=1777112171.439546029,0 pro=1777112165.439546029,0 acq=Request: ‹proposed under invalid lease›
I260425 10:16:45.480774 1032 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r85/1:/Table/106/1/‹2›{‹95652›…-‹55907›…},raft] 83  rejected lease request repl=(n3,s3):2 seq=3 start=1777112205.306375892,0 type=LeaseExpiration exp=1777112211.461698126,0 pro=1777112205.461698126,0 acq=Request; current lease repl=(n3,s3):2 seq=3 start=1777112205.306375892,0 type=LeaseExpiration exp=1777112211.461698126,0 pro=1777112205.461698126,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=3 start=1777112205.306375892,0 type=LeaseExpiration exp=1777112211.461698126,0 pro=1777112205.461698126,0 acq=Request with repl=(n3,s3):2 seq=3 start=1777112205.306375892,0 type=LeaseExpiration exp=1777112211.461698126,0 pro=1777112205.461698126,0 acq=Request: ‹proposed under invalid lease›
I260425 10:16:47.491247 1059 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r7/1:/Table/{0-3},raft] 84  rejected lease request repl=(n2,s2):2 seq=2 start=1777112207.455983688,0 type=LeaseExpiration exp=1777112213.466173884,0 pro=1777112207.466173884,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777112207.455983688,0 type=LeaseExpiration exp=1777112213.466173884,0 pro=1777112207.466173884,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777112207.455983688,0 type=LeaseExpiration exp=1777112213.466173884,0 pro=1777112207.466173884,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777112207.455983688,0 type=LeaseExpiration exp=1777112213.466173884,0 pro=1777112207.466173884,0 acq=Request: ‹proposed under invalid lease›
I260425 10:29:49.451109 1036 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n1,s1,r61/1:/Table/5{8-9},raft] 85  rejected lease request repl=(n3,s3):3 seq=2 start=1777112988.995739805,0 type=LeaseExpiration exp=1777112995.437925990,0 pro=1777112989.437925990,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777112988.995739805,0 type=LeaseExpiration exp=1777112995.437925990,0 pro=1777112989.437925990,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777112988.995739805,0 type=LeaseExpiration exp=1777112995.437925990,0 pro=1777112989.437925990,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777112988.995739805,0 type=LeaseExpiration exp=1777112995.437925990,0 pro=1777112989.437925990,0 acq=Request: ‹proposed under invalid lease›
I260425 10:36:10.045880 955 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r104/1:/Table/106/1/{‹25590›…-‹47815›…},raft] 86  raft ready handling: 0.65s [append=0.00s, apply=0.65s, sync=0.00s, other=0.00s], wrote [append-batch=1.9 KiB, append-ent=1.6 KiB (6), apply=2.9 KiB (12 in 3 batches), apply-write-bytes=1.9 KiB] pebble stats: [commit-wait 67.853µs sem 174ns]; node might be overloaded
I260425 10:36:10.045967 966 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r105/1:/{Table/106/1/…-Max},raft] 87  raft ready handling: 0.65s [append=0.00s, apply=0.00s, sync=0.65s, other=0.00s], wrote [append-batch=375 B, append-ent=266 B (1), apply=4.2 KiB (16), apply-write-bytes=2.7 KiB] pebble stats: [commit-wait 101ns sem 186ns]; node might be overloaded
I260425 10:36:10.046025 977 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r90/1:/Table/106/1/‹-›{‹35887›…-‹23960›…},raft] 88  raft ready handling: 0.65s [append=0.00s, apply=0.00s, sync=0.65s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=265 B (1)] pebble stats: [commit-wait 104ns sem 92ns]; node might be overloaded
I260425 10:36:10.046098 969 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r89/1:/Table/106/1/{‹-1223›…-‹29565›…},raft] 89  raft ready handling: 0.65s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=55 B, apply=265 B (1)] pebble stats: [commit-wait 52ns sem 125ns]; node might be overloaded
I260425 10:36:10.046193 1042 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r86/1:/Table/106/1/‹-›{‹47760›…-‹35887›…},raft] 90  raft ready handling: 0.64s [append=0.00s, apply=0.00s, sync=0.64s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 55ns sem 176ns]; node might be overloaded
I260425 10:36:10.046509 956 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r88/1:/Table/106/1/‹-›{‹23960›…-‹12233›…},raft] 91  raft ready handling: 0.65s [append=0.00s, apply=0.00s, sync=0.65s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=2.4 KiB (10 in 2 batches)] pebble stats: [commit-wait 60ns sem 249ns]; node might be overloaded
I260425 10:36:10.046620 1009 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r84/1:/Table/106{-/1/‹-700›…},raft] 92  raft ready handling: 0.64s [append=0.00s, apply=0.00s, sync=0.64s, other=0.00s], wrote [append-batch=3.5 KiB, append-ent=2.9 KiB (11), apply=2.9 KiB (11), apply-write-bytes=1.9 KiB] pebble stats: [commit-wait 51ns sem 145ns]; node might be overloaded
I260425 10:36:10.046657 1031 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r85/1:/Table/106/1/{‹29565›…-‹13362›…},raft] 93  raft ready handling: 0.64s [append=0.00s, apply=0.00s, sync=0.64s, other=0.00s], wrote [append-batch=3.5 KiB, append-ent=2.9 KiB (11), apply=2.3 KiB (9), apply-write-bytes=1.5 KiB] pebble stats: [commit-wait 48.496µs sem 203ns]; node might be overloaded
I260425 10:36:10.046685 1067 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r87/1:/Table/106/1/{‹47815›…-‹70187›…},raft] 94  raft ready handling: 0.64s [append=0.00s, apply=0.00s, sync=0.64s, other=0.00s], wrote [append-batch=56 B, apply=3.4 KiB (13), apply-write-bytes=2.2 KiB] pebble stats: [commit-wait 43.277µs sem 223ns]; node might be overloaded
I260425 10:36:10.048181 986 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r114/1:/Table/106/1/‹-›{‹70088›…-‹47760›…},raft] 95  raft ready handling: 0.65s [append=0.00s, apply=0.00s, sync=0.64s, other=0.00s], wrote [append-batch=4.4 KiB, append-ent=3.6 KiB (14), apply=2.1 KiB (8), apply-write-bytes=1.4 KiB] pebble stats: [commit-wait 53.688µs sem 143ns]; node might be overloaded
I260425 10:36:10.048531 991 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n1,s1,r115/1:/Table/106/1/{‹13362›…-‹25590›…},raft] 96  raft ready handling: 0.65s [append=0.00s, apply=0.00s, sync=0.64s, other=0.00s], wrote [append-batch=2.5 KiB, append-ent=2.1 KiB (8), apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 80.971µs sem 125ns]; node might be overloaded
I260425 10:37:49.126700 1073 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n1,s1,r85/1:/Table/106/1/{‹29565›…-‹13362›…},raft] 98  slow non-blocking raft commit: commit-wait 287.379204ms sem 131ns
